Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
THE GARDEN RESIDENCES,"1,880,900","1,194.80","1,574",20-Oct-20,5 SERANGOON NORTH VIEW #08-25,New Sale,Strata,111,"16,945",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554345,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,059,200",613.55,"1,726",20-Oct-20,9 SERANGOON NORTH VIEW #14-41,New Sale,Strata,57,"18,582",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554347,19,55,North East Region,Serangoon
THE FLORENCE RESIDENCES,"2,028,000","1,356.26","1,495",20-Oct-20,93 HOUGANG AVENUE 2 #15-61,New Sale,Strata,126,"16,095",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538865,19,53,North East Region,Hougang
SENGKANG GRAND RESIDENCES,"873,600",473.62,"1,845",20-Oct-20,86 COMPASSVALE BOW #13-67,New Sale,Strata,44,"19,855",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544573,19,54,North East Region,Sengkang
PARC CLEMATIS,"1,504,500",914.94,"1,644",20-Oct-20,8 JALAN LEMPENG #10-12,New Sale,Strata,85,"17,700",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128796,5,12,West Region,Clementi
VERDALE,"1,734,100","1,011.82","1,714",20-Oct-20,14 DE SOUZA AVENUE #02-40,New Sale,Strata,94,"18,448",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599463,21,59,Central Region,Bukit Timah
PARC CANBERRA,"1,034,000",947.23,"1,092",20-Oct-20,13 CANBERRA WALK #05-26,New Sale,Strata,88,"11,750",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756947,27,75,North Region,Sembawang
PARC CANBERRA,"1,082,000","1,076.40","1,005",20-Oct-20,15 CANBERRA WALK #11-29,New Sale,Strata,100,"10,820",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756948,27,75,North Region,Sembawang
THE M,"1,600,000",592.02,"2,703",20-Oct-20,38 MIDDLE ROAD #17-44,New Sale,Strata,55,"29,091",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,188947,7,18,Central Region,Downtown Core
FORETT AT BUKIT TIMAH,"1,880,000",979.52,"1,919",20-Oct-20,36A TOH TUCK ROAD #04-61,New Sale,Strata,91,"20,659",-,Apartment,1,Freehold,Uncompleted,N.A,596114,21,59,Central Region,Bukit Timah
THE AVENIR,"6,851,300","2,066.69","3,315",20-Oct-20,10 RIVER VALLEY CLOSE #28-10,New Sale,Strata,192,"35,684",-,Condominium,1,Freehold,Uncompleted,Private,238438,9,23,Central Region,River Valley
FLORIDA PARK,"2,800,000","2,828.78",990,20-Oct-20,159 SUNRISE WAY,Resale,Land,262.8,"10,654",-,Terrace House,1,Freehold,1991,Private,806254,28,80,North East Region,Ang Mo Kio
CHANGI GREEN,"1,520,000","1,334.74","1,139",20-Oct-20,716 UPPER CHANGI ROAD EAST #07-06,Resale,Strata,124,"12,258",-,Condominium,1,Freehold,1998,HDB,486847,16,48,East Region,Tampines
LAKEVIEW ESTATE,"1,500,000","1,614.60",929,20-Oct-20,97C UPPER THOMSON ROAD #21-11,Resale,Strata,150,"10,000",-,Apartment,1,99 yrs from 01/06/1977,1977,Private,574329,20,57,Central Region,Bishan
THE FLORAVALE,"850,000","1,291.68",658,20-Oct-20,236 WESTWOOD AVENUE #08-40,Resale,Strata,120,"7,083",-,Executive Condominium,1,99 yrs from 16/12/1997,2000,HDB,648362,22,64,West Region,Jurong West
THE ARCADIA,"6,250,000","7,502.51",833,20-Oct-20,235 ARCADIA ROAD #10-03,Resale,Strata,697,"8,967",-,Condominium,1,99 yrs from 17/08/1979,1983,Private,289843,11,28,Central Region,Bukit Timah
ARCHIPELAGO,"680,000",527.44,"1,289",20-Oct-20,503 BEDOK RESERVOIR ROAD #04-10,Resale,Strata,49,"13,878",-,Condominium,1,99 yrs from 01/06/2011,2015,HDB,479268,16,47,East Region,Bedok
THOMSON THREE,"1,875,000","1,410.08","1,330",20-Oct-20,43 BRIGHT HILL DRIVE #21-10,Resale,Strata,131,"14,313",-,Apartment,1,99 yrs from 07/11/2012,2016,HDB,573894,20,57,Central Region,Bishan
THE JADE,"1,085,000","1,011.82","1,072",20-Oct-20,9 BUKIT BATOK CENTRAL LINK #22-01,Resale,Strata,94,"11,543",-,Condominium,1,99 yrs from 02/10/2001,2004,Private,658074,23,65,West Region,Bukit Batok
N.A.,"17,000,000","10,571.32","1,608",20-Oct-20,6 CHATSWORTH ROAD,Resale,Land,982.1,"17,310",-,Detached House,1,Freehold,-,Private,249760,10,24,Central Region,Tanglin
HEDGES PARK CONDOMINIUM,"840,000",871.88,963,20-Oct-20,87 FLORA DRIVE #03-57,Resale,Strata,81,"10,370",-,Condominium,1,99 yrs from 28/07/2010,2015,HDB,506889,17,50,East Region,Pasir Ris
N.A.,"818,000","1,227.10",667,20-Oct-20,25B GUILLEMARD ROAD,Resale,Strata,114,"7,175",-,Apartment,1,Freehold,1955,Private,399696,14,39,Central Region,Geylang
BULLION PARK,"970,000",807.3,"1,202",20-Oct-20,166 LENTOR LOOP #11-05,Resale,Strata,75,"12,933",-,Condominium,1,Freehold,1993,HDB,789097,26,78,North East Region,Ang Mo Kio
BLU CORAL,"1,350,000","1,194.80","1,130",20-Oct-20,129 LORONG L TELOK KURAU #04-10,Resale,Strata,111,"12,162",-,Condominium,1,Freehold,2009,Private,425565,15,42,East Region,Bedok
MARINA ONE RESIDENCES,"1,772,714",753.48,"2,353",20-Oct-20,23 MARINA WAY #29-24,Resale,Strata,70,"25,324",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,18979,1,1,Central Region,Downtown Core
MARINA ONE RESIDENCES,"2,921,233","1,140.98","2,560",20-Oct-20,23 MARINA WAY #29-32,Resale,Strata,106,"27,559",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,18979,1,1,Central Region,Downtown Core
SERAYA VILLE,"1,428,000","1,431.61",997,20-Oct-20,15B SERAYA LANE,Resale,Strata,133,"10,737",-,Apartment,1,Freehold,1991,Private,437282,15,43,Central Region,Marine Parade
EASTPOINT GREEN,"760,000",958,793,20-Oct-20,3 SIMEI STREET 3 #02-15,Resale,Strata,89,"8,539",-,Condominium,1,99 yrs from 24/04/1996,1999,HDB,529891,18,52,East Region,Tampines
N.A.,"4,025,000","1,801.89","2,234",20-Oct-20,9 CLOVER RISE,Resale,Land,167.4,"24,044",-,Terrace House,1,Freehold,-,Private,579161,20,57,Central Region,Bishan
THE HILLFORD,"695,000",656.6,"1,058",20-Oct-20,174 JALAN JURONG KECHIL #04-21,Resale,Strata,61,"11,393",-,Apartment,1,60 yrs from 19/02/2013,2016,HDB,596183,21,59,Central Region,Bukit Timah
THE GARDENS AT BISHAN,"980,000",882.65,"1,110",20-Oct-20,1 SIN MING WALK #07-34,Resale,Strata,82,"11,951",-,Condominium,1,99 yrs from 22/03/1997,2004,Private,575574,20,57,Central Region,Bishan
HERON BAY,"1,120,000","1,259.39",889,20-Oct-20,57 UPPER SERANGOON VIEW #02-14,Resale,Strata,117,"9,573",-,Executive Condominium,1,99 yrs from 04/06/2012,2015,HDB,534017,19,53,North East Region,Hougang
COMMONWEALTH TOWERS,"1,295,000",688.9,"1,880",20-Oct-20,232 COMMONWEALTH AVENUE #33-17,Resale,Strata,64,"20,234",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149740,3,14,Central Region,Queenstown
VIVACE,"790,000",398.27,"1,984",20-Oct-20,19 TONG WATT ROAD #09-04,Resale,Strata,37,"21,351",-,Apartment,1,999 yrs from 01/07/1841,2012,Private,238011,9,23,Central Region,River Valley
BLUE HORIZON,"930,000",936.47,993,20-Oct-20,23 WEST COAST CRESCENT #07-10,Resale,Strata,87,"10,690",-,Condominium,1,99 yrs from 14/08/2000,2005,Private,128046,5,12,West Region,Clementi
THE RAINFOREST,"1,180,000","1,140.98","1,034",20-Oct-20,341 CHOA CHU KANG AVENUE 3 #03-22,Resale,Strata,106,"11,132",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689874,23,68,West Region,Choa Chu Kang
RV POINT,"752,888",355.21,"2,120",20-Oct-20,233 RIVER VALLEY ROAD #04-01,Resale,Strata,33,"22,815",-,Apartment,1,999 yrs from 01/07/1841,2015,Private,238291,9,23,Central Region,Singapore River
AUSTVILLE RESIDENCES,"1,175,000","1,227.10",958,20-Oct-20,11 SENGKANG EAST AVENUE #11-04,Resale,Strata,114,"10,307",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544804,19,54,North East Region,Sengkang
NV RESIDENCES,"733,888",764.24,960,20-Oct-20,87 PASIR RIS GROVE #02-14,Resale,Strata,71,"10,336",-,Condominium,1,99 yrs from 07/01/2008,2013,Private,518213,18,51,East Region,Pasir Ris
EASTVALE,"881,328","1,280.92",688,20-Oct-20,33 PASIR RIS DRIVE 3 #06-03,Resale,Strata,119,"7,406",-,Executive Condominium,1,99 yrs from 26/06/1996,1999,HDB,519492,18,51,East Region,Pasir Ris
THE ASTON,"1,075,000",678.13,"1,585",20-Oct-20,2 KAY POH ROAD #06-06,Resale,Strata,63,"17,063",-,Apartment,1,Freehold,2002,Private,248973,10,24,Central Region,Tanglin
THE TENNERY,"668,000",613.55,"1,089",20-Oct-20,3 WOODLANDS ROAD #07-01,Resale,Strata,57,"11,719",-,Apartment,1,99 yrs from 24/05/2010,2014,HDB,677901,23,67,West Region,Choa Chu Kang
ONE-NORTH RESIDENCES,"3,000,000","2,669.47","1,124",20-Oct-20,7 ONE-NORTH GATEWAY #12-24,Resale,Strata,248,"12,097",-,Apartment,1,99 yrs from 15/09/2005,2009,Private,138642,5,13,Central Region,Queenstown
THOMSON 800,"2,500,000","1,625.36","1,538",20-Oct-20,802 THOMSON ROAD #18-06,Resale,Strata,151,"16,556",-,Condominium,1,Freehold,1999,Private,298187,11,29,Central Region,Toa Payoh
COCO PALMS,"635,000",462.85,"1,372",20-Oct-20,13 PASIR RIS GROVE #06-10,Resale,Strata,43,"14,767",-,Condominium,1,99 yrs from 07/01/2008,2018,Private,518141,18,51,East Region,Pasir Ris
SANCTUARY GREEN,"1,710,000","1,399.32","1,222",20-Oct-20,187 TANJONG RHU ROAD #07-02,Resale,Strata,130,"13,154",-,Condominium,1,99 yrs from 17/03/1997,2003,Private,436925,15,43,Central Region,Kallang
N.A.,"4,950,000","3,471.39","1,426",20-Oct-20,3A JALAN NIPAH,Resale,Land,322.5,"15,349",-,Semi-Detached House,1,Freehold,2013,Private,488842,16,48,East Region,Bedok
H2O RESIDENCES,"850,000",796.54,"1,067",20-Oct-20,38 FERNVALE LINK #08-24,Resale,Strata,74,"11,486",-,Condominium,1,99 yrs from 10/05/2010,2015,Private,797534,28,79,North East Region,Sengkang
VISTA RESIDENCES,"1,446,000",904.18,"1,599",20-Oct-20,26 JALAN DATOH #18-03,Resale,Strata,84,"17,214",-,Condominium,1,Freehold,2013,Private,329425,12,32,Central Region,Novena
AQUARIUS BY THE PARK,"1,008,000","1,227.10",821,20-Oct-20,19 BEDOK RESERVOIR VIEW #10-03,Resale,Strata,114,"8,842",-,Condominium,1,99 yrs from 12/06/1996,2000,HDB,478935,16,47,East Region,Bedok
SUMMERHILL,"1,780,000","1,388.56","1,282",20-Oct-20,52 HUME AVENUE #10-16,Resale,Strata,129,"13,798",-,Condominium,1,Freehold,2002,Private,596230,21,59,West Region,Bukit Batok
PARC RIVIERA,"1,345,000",990.29,"1,358",20-Oct-20,103 WEST COAST VALE #18-17,Resale,Strata,92,"14,620",-,Condominium,1,99 yrs from 11/11/2015,2019,Private,126754,5,12,West Region,Clementi
AMBER PARK,"1,169,600",484.38,"2,415",21-Oct-20,18A AMBER GARDENS #06-23,New Sale,Strata,45,"25,991",-,Condominium,1,Freehold,Uncompleted,HDB,439981,15,43,Central Region,Marine Parade
THE GARDEN RESIDENCES,"1,907,100","1,194.80","1,596",21-Oct-20,5 SERANGOON NORTH VIEW #10-25,New Sale,Strata,111,"17,181",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554345,19,55,North East Region,Serangoon
VIEW AT KISMIS,"1,463,000",893.41,"1,638",21-Oct-20,15 LORONG KISMIS #04-05,New Sale,Strata,83,"17,627",-,Apartment,1,99 yrs from 31/05/2019,Uncompleted,Private,598008,21,59,Central Region,Bukit Timah
VIEW AT KISMIS,"1,052,000",602.78,"1,745",21-Oct-20,17 LORONG KISMIS #05-09,New Sale,Strata,56,"18,786",-,Apartment,1,99 yrs from 31/05/2019,Uncompleted,N.A,598010,21,59,Central Region,Bukit Timah
PARC CANBERRA,"1,033,000",925.7,"1,116",21-Oct-20,19 CANBERRA WALK #10-39,New Sale,Strata,86,"12,012",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
DAIRY FARM RESIDENCES,"1,434,500",936.47,"1,532",21-Oct-20,12 DAIRY FARM LANE #05-40,New Sale,Strata,87,"16,489",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,HDB,677615,23,67,West Region,Bukit Panjang
FORETT AT BUKIT TIMAH,"1,833,000",979.52,"1,871",21-Oct-20,36A TOH TUCK ROAD #01-61,New Sale,Strata,91,"20,143",-,Apartment,1,Freehold,Uncompleted,Private,596114,21,59,Central Region,Bukit Timah
PENROSE,"1,369,000",796.54,"1,719",21-Oct-20,22 SIMS DRIVE #05-14,New Sale,Strata,74,"18,500",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387396,14,38,Central Region,Geylang
THE SPINNAKER,"1,960,000","1,270.15","1,543",21-Oct-20,13 SUFFOLK ROAD #12-01,Resale,Strata,118,"16,610",-,Apartment,1,Freehold,1999,Private,307788,11,30,Central Region,Novena
N.A.,"3,400,000","3,340.07","1,018",21-Oct-20,69 TOH TUCK ROAD,Resale,Land,310.3,"10,957",-,Semi-Detached House,1,Freehold,1977,Private,596734,21,59,Central Region,Bukit Timah
SUNHAVEN,"1,180,000","1,259.39",937,21-Oct-20,781 UPPER CHANGI ROAD EAST #03-01,Resale,Strata,117,"10,085",-,Condominium,1,Freehold,2002,Private,486069,16,48,East Region,Tampines
WATERLOO VIEW,"1,820,000","1,776.06","1,025",21-Oct-20,166 WATERLOO STREET #03-168,Resale,Strata,165,"11,030",-,Apartment,1,Freehold,1975,Private,187963,7,18,Central Region,Rochor
THE FORESTA @ MOUNT FABER,"2,350,000","1,614.60","1,455",21-Oct-20,108 WISHART ROAD #05-23,Resale,Strata,150,"15,667",-,Condominium,1,Freehold,2014,Private,98752,4,9,Central Region,Bukit Merah
BELLEWOODS,"1,050,000","1,151.75",912,21-Oct-20,102 WOODLANDS AVENUE 5 #09-08,Resale,Strata,107,"9,813",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739011,25,73,North Region,Woodlands
AVON PARK,"2,430,000","1,711.48","1,420",21-Oct-20,1 YOUNGBERG TERRACE #04-06,Resale,Strata,159,"15,283",-,Condominium,1,Freehold,1991,Private,357741,13,35,Central Region,Toa Payoh
THE PEAK@BALMEG,"1,480,000",990.29,"1,495",21-Oct-20,17 BALMEG HILL #03-33,Resale,Strata,92,"16,087",-,Condominium,1,Freehold,2011,Private,119919,5,11,Central Region,Queenstown
CONCOURSE SKYLINE,"2,000,000","1,097.93","1,822",21-Oct-20,296 BEACH ROAD #18-02,Resale,Strata,102,"19,608",-,Apartment,1,99 yrs from 13/03/2008,2014,Private,199599,7,19,Central Region,Kallang
THE CASCADIA,"1,560,000",990.29,"1,575",21-Oct-20,939 BUKIT TIMAH ROAD #03-42,Resale,Strata,92,"16,957",-,Condominium,1,Freehold,2010,Private,589657,21,58,Central Region,Bukit Timah
HILLTOPS,"26,000,000","6,372.29","4,080",21-Oct-20,101 CAIRNHILL CIRCLE #20-10,Resale,Strata,592,"43,919",-,Condominium,1,Freehold,2011,Private,229809,9,22,Central Region,Newton
CHANCERY ESQUIRE,"2,020,000","1,291.68","1,564",21-Oct-20,8 CHANCERY LANE #03-02,Resale,Strata,120,"16,833",-,Apartment,1,Freehold,1996,Private,309494,11,30,Central Region,Novena
THE CLAYMORE,"8,700,000","3,347.60","2,599",21-Oct-20,25 CLAYMORE ROAD #15-02,Resale,Strata,311,"27,974",-,Condominium,1,Freehold,1985,Private,229543,9,22,Central Region,Newton
N.A.,"27,200,000","14,967.34","1,817",21-Oct-20,64 DALVEY ROAD,Resale,Land,"1,390.50","19,561",-,Detached House,1,Freehold,-,Private,259466,10,25,Central Region,Tanglin
MISTRAL PARK,"3,900,000","4,098.93",951,21-Oct-20,20A JALAN ANGIN LAUT,Resale,Land,380.8,"10,242",-,Terrace House,1,Freehold,1994,Private,489202,16,48,East Region,Tampines
ONE DUSUN RESIDENCES,"785,000",527.44,"1,488",21-Oct-20,1 JALAN DUSUN #20-03,Resale,Strata,49,"16,020",-,Apartment,1,Freehold,2016,Private,329363,12,32,Central Region,Novena
MACPHERSON GARDEN ESTATE,"1,950,000",988.14,"1,973",21-Oct-20,22 JALAN GEMBIRA,Resale,Land,91.8,"21,242",-,Terrace House,1,Freehold,-,Private,369128,13,36,Central Region,Toa Payoh
8 RAJA,"1,850,000","1,571.54","1,177",21-Oct-20,8 JALAN RAJA UDANG #08-02,Resale,Strata,146,"12,671",-,Apartment,1,Freehold,2013,Private,329217,12,32,Central Region,Novena
TAI PENG GARDENS,"3,060,000","2,034.40","1,504",21-Oct-20,42 JALAN RENGKAM,Resale,Land,189,"16,190",-,Terrace House,1,Freehold,-,HDB,537590,19,53,North East Region,Hougang
D'BANYAN,"865,000","1,119.46",773,21-Oct-20,83 JALAN SENDUDOK #04-01,Resale,Strata,104,"8,317",-,Apartment,1,999 yrs from 26/03/1885,2005,HDB,769468,27,76,North Region,Sembawang
TEXTILE CENTRE,"850,000","1,001.05",849,21-Oct-20,200 JALAN SULTAN #22-11,Resale,Strata,93,"9,140",-,Apartment,1,99 yrs from 02/06/1970,1977,Private,199018,7,19,Central Region,Kallang
CARIBBEAN AT KEPPEL BAY,"1,938,000","1,205.57","1,608",21-Oct-20,32 KEPPEL BAY DRIVE #08-56,Resale,Strata,112,"17,304",-,Condominium,1,99 yrs from 16/08/1999,2004,HDB,98651,4,9,Central Region,Bukit Merah
REFLECTIONS AT KEPPEL BAY,"9,093,920","5,166.72","1,760",21-Oct-20,7 KEPPEL BAY VIEW #06-28,Resale,Strata,480,"18,946",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,98405,4,9,Central Region,Bukit Merah
LIMAU VILLAS,"1,750,000","1,749.15","1,000",21-Oct-20,20 LIMAU RISE,Resale,Land,162.5,"10,769",-,Terrace House,1,99 yrs from 27/02/1996,1998,Private,465845,16,46,East Region,Bedok
LE ARC,"1,050,000","1,291.68",813,21-Oct-20,6 LORONG 26 GEYLANG #04-01,Resale,Strata,120,"8,750",-,Apartment,1,Freehold,1990,Private,398481,14,39,Central Region,Geylang
N.A.,"1,080,000","1,076.40","1,003",21-Oct-20,6A LORONG 42 GEYLANG,Resale,Strata,100,"10,800",-,Apartment,1,Freehold,-,Private,398024,14,39,Central Region,Geylang
CERELIA VISTA,"2,350,000","4,886.86",481,21-Oct-20,66A LORONG AH SOO,Resale,Strata,454,"5,176",-,Terrace House,1,Freehold,2012,Private,534099,19,53,North East Region,Hougang
MAYFLOWER VILLE,"3,200,000","2,208.77","1,449",21-Oct-20,34 MAYFLOWER CRESCENT,Resale,Land,205.2,"15,595",-,Semi-Detached House,1,Freehold,1996,Private,568842,20,56,North East Region,Ang Mo Kio
LA FIESTA,"948,888",753.48,"1,259",21-Oct-20,70 SENGKANG SQUARE #06-44,Resale,Strata,70,"13,556",-,Condominium,1,99 yrs from 03/09/2012,2016,Private,544705,19,54,North East Region,Sengkang
THE SCALA,"1,300,000",893.41,"1,455",21-Oct-20,138 SERANGOON AVENUE 3 #08-30,Resale,Strata,83,"15,663",-,Apartment,1,99 yrs from 06/01/2010,2013,Private,554475,19,55,North East Region,Serangoon
HAUS@SERANGOON GARDEN,"2,480,000","1,614.60","1,536",21-Oct-20,12 SERANGOON GARDEN TERRACE,Resale,Land,150,"16,533",-,Terrace House,1,99 yrs from 28/11/2011,2016,Private,554453,19,55,North East Region,Serangoon
PARC SOPHIA,"880,000",548.96,"1,603",21-Oct-20,10 ADIS ROAD #05-11,Resale,Strata,51,"17,255",-,Apartment,1,Freehold,2011,Private,229979,9,22,Central Region,Rochor
1 CANBERRA,"955,000","1,291.68",739,21-Oct-20,9 CANBERRA DRIVE #01-19,Resale,Strata,120,"7,958",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,HDB,768070,27,76,North Region,Yishun
THE QUINTET,"920,000","1,302.44",706,21-Oct-20,46 CHOA CHU KANG STREET 64 #05-21,Resale,Strata,121,"7,603",-,Executive Condominium,1,99 yrs from 22/01/2003,2006,Private,689106,23,68,West Region,Choa Chu Kang
CARISSA PARK CONDOMINIUM,"1,700,000","2,109.74",806,21-Oct-20,2 FLORA DRIVE #08-36,Resale,Strata,196,"8,673",-,Condominium,1,Freehold,2001,Private,507025,17,50,East Region,Pasir Ris
LAGOON VIEW,"1,398,888","1,646.89",849,21-Oct-20,5000J MARINE PARADE ROAD #07-43,Resale,Strata,153,"9,143",-,Apartment,1,99 yrs from 15/11/1977,-,HDB,449291,15,44,East Region,Bedok
MARTIN PLACE RESIDENCES,"3,010,000","1,420.85","2,118",21-Oct-20,2 MARTIN PLACE #06-02,Resale,Strata,132,"22,803",-,Condominium,1,Freehold,2011,Private,237988,9,23,Central Region,River Valley
THE RIVERVALE,"960,000","1,302.44",737,21-Oct-20,1 RIVERVALE LINK #13-16,Resale,Strata,121,"7,934",-,Executive Condominium,1,99 yrs from 18/12/1997,2000,Private,545118,19,54,North East Region,Sengkang
SPOTTISWOODE RESIDENCES,"1,288,000",592.02,"2,176",21-Oct-20,48 SPOTTISWOODE PARK ROAD #33-09,Resale,Strata,55,"23,418",-,Condominium,1,Freehold,2013,HDB,88660,2,8,Central Region,Bukit Merah
THE TEMBUSU,"1,095,000",645.84,"1,695",21-Oct-20,107D TAMPINES ROAD #17-14,Resale,Strata,60,"18,250",-,Condominium,1,Freehold,2016,HDB,534006,19,53,North East Region,Hougang
LA CASA,"805,000","1,140.98",706,21-Oct-20,62 WOODLANDS DRIVE 16 #08-25,Resale,Strata,106,"7,594",-,Executive Condominium,1,99 yrs from 13/09/2004,2008,Private,737895,25,73,North Region,Woodlands
N.A.,"2,230,000","1,880.47","1,186",21-Oct-20,13 THRIFT DRIVE,Resale,Land,174.7,"12,765",-,Terrace House,1,Freehold,-,Private,535022,19,53,North East Region,Hougang
KERRISDALE,"1,400,888","1,259.39","1,112",21-Oct-20,36 STURDEE ROAD #14-12,Resale,Strata,117,"11,973",-,Condominium,1,99 yrs from 02/04/1998,2005,HDB,207855,8,20,Central Region,Kallang
VALLEY PARK,"2,830,000","1,657.66","1,707",21-Oct-20,477 RIVER VALLEY ROAD #02-01,Resale,Strata,154,"18,377",-,Condominium,1,999 yrs from 21/06/1877,1997,Private,248362,10,24,Central Region,Tanglin
SERANGOON GARDEN ESTATE,"3,300,000","2,802.95","1,177",21-Oct-20,56 BERWICK DRIVE,Resale,Land,260.4,"12,673",-,Semi-Detached House,1,999 yrs from 01/01/1955,2002,Private,559932,19,55,North East Region,Serangoon
38 I SUITES,"720,000",505.91,"1,423",21-Oct-20,38 IPOH LANE #09-10,Resale,Strata,47,"15,319",-,Apartment,1,Freehold,2014,Private,438646,15,43,Central Region,Geylang
N.A.,"5,502,000","5,144.12","1,070",21-Oct-20,78 LORONG AH SOO,Resale,Land,477.9,"11,513",-,Semi-Detached House,1,Freehold,1988,Private,536722,19,53,North East Region,Hougang
HILLVIEW GREEN,"1,825,000","1,722.24","1,060",21-Oct-20,69 HUME AVENUE #08-03,Resale,Strata,160,"11,406",-,Condominium,1,999 yrs from 19/05/1883,1998,Private,598745,21,59,West Region,Bukit Batok
HOLLAND GREEN,"3,800,000","4,411.09",861,21-Oct-20,35 HOLLAND GREEN,Resale,Land,409.8,"9,273",-,Detached House,1,99 yrs from 13/02/1995,1998,Private,276158,10,27,Central Region,Bukit Timah
THE ARTE,"2,550,000","1,872.94","1,361",21-Oct-20,23 JALAN RAJA UDANG #22-08,Resale,Strata,174,"14,655",-,Condominium,1,Freehold,2010,Private,329216,12,32,Central Region,Novena
MELVILLE PARK,"860,000","1,377.79",624,21-Oct-20,26 SIMEI STREET 1 #09-04,Resale,Strata,128,"6,719",-,Condominium,1,99 yrs from 01/09/1992,1996,Private,529947,18,52,East Region,Tampines
STILL MANSIONS,"1,131,000","1,097.93","1,030",21-Oct-20,4C STILL ROAD,Resale,Strata,102,"11,088",-,Apartment,1,Freehold,1967,Private,423951,15,42,East Region,Bedok
THE QUINTET,"940,000","1,259.39",746,21-Oct-20,44 CHOA CHU KANG STREET 64 #20-19,Resale,Strata,117,"8,034",-,Executive Condominium,1,99 yrs from 22/01/2003,2006,HDB,689105,23,68,West Region,Choa Chu Kang
LA FIESTA,"1,235,000","1,001.05","1,234",21-Oct-20,56 SENGKANG SQUARE #06-16,Resale,Strata,93,"13,280",-,Condominium,1,99 yrs from 03/09/2012,2016,HDB,544833,19,54,North East Region,Sengkang
SEASIDE RESIDENCES,"1,620,000",785.77,"2,062",21-Oct-20,12 SIGLAP LINK #21-07,Sub Sale,Strata,73,"22,192",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,Private,448870,15,44,East Region,Bedok
1 CANBERRA,"1,350,000","1,442.38",936,21-Oct-20,15 CANBERRA DRIVE #06-30,Resale,Strata,134,"10,075",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,Private,768073,27,76,North Region,Yishun
