Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
THE INTERLACE,"1,540,000","1,076.40","1,431",23-Sep-21,192 DEPOT ROAD #18-23,Resale,Strata,100,"15,400",-,Condominium,1,99 yrs from 11/02/2009,2013,HDB,109690,4,10,Central Region,Bukit Merah
POLLEN & BLEU,"1,250,000",602.78,"2,074",23-Sep-21,15 FARRER DRIVE #06-03,Resale,Strata,56,"22,321",-,Condominium,1,99 yrs from 24/09/2012,2016,Private,259296,10,25,Central Region,Tanglin
HILLCREST PARK,"8,300,000","3,527.36","2,353",23-Sep-21,177C HILLCREST ROAD,Resale,Land,327.7,"25,328",-,Semi-Detached House,1,Freehold,2010,Private,289056,11,28,Central Region,Bukit Timah
THE HILLFORD,"490,000",398.27,"1,230",23-Sep-21,180 JALAN JURONG KECHIL #05-46,Resale,Strata,37,"13,243",-,Apartment,1,60 yrs from 19/02/2013,2016,HDB,596151,21,59,Central Region,Bukit Timah
CITYLIGHTS,"2,112,000","1,420.85","1,486",23-Sep-21,80 JELLICOE ROAD #22-01,Resale,Strata,132,"16,000",-,Condominium,1,99 yrs from 05/01/2004,2007,Private,208766,8,20,Central Region,Kallang
REFLECTIONS AT KEPPEL BAY,"1,335,000",775.01,"1,723",23-Sep-21,31 KEPPEL BAY VIEW #14-93,Resale,Strata,72,"18,542",-,Condominium,1,99 yrs from 15/03/2006,2011,HDB,98418,4,9,Central Region,Bukit Merah
REFLECTIONS AT KEPPEL BAY,"2,880,000","1,689.95","1,704",23-Sep-21,7 KEPPEL BAY VIEW #04-24,Resale,Strata,157,"18,344",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,98405,4,9,Central Region,Bukit Merah
THE OCTET,"603,888",419.8,"1,439",23-Sep-21,23 LORONG 24 GEYLANG #03-03,Resale,Strata,39,"15,484",-,Apartment,1,Freehold,2016,HDB,398628,14,39,Central Region,Geylang
THOMSON 800,"2,120,000","1,345.50","1,576",23-Sep-21,806 THOMSON ROAD #02-12,Resale,Strata,125,"16,960",-,Condominium,1,Freehold,1999,HDB,298189,11,29,Central Region,Toa Payoh
THE MARBELLA,"2,088,000","1,076.40","1,940",23-Sep-21,29 MOUNT SINAI RISE #22-04,Resale,Strata,100,"20,880",-,Condominium,1,Freehold,2005,Private,276952,10,27,Central Region,Bukit Timah
SUITES @ OWEN,"600,000",365.98,"1,639",23-Sep-21,122 OWEN ROAD #02-02,Resale,Strata,34,"17,647",-,Apartment,1,Freehold,2009,Private,218926,8,21,Central Region,Kallang
SOLEIL @ SINARAN,"3,450,000","1,722.24","2,003",23-Sep-21,6 SINARAN DRIVE #21-10,Resale,Strata,160,"21,563",-,Condominium,1,99 yrs from 23/10/2006,2011,Private,307468,11,30,Central Region,Novena
ONE ST MICHAEL'S,"1,378,000",936.47,"1,471",23-Sep-21,3 ST. MICHAEL'S ROAD #17-04,Resale,Strata,87,"15,839",-,Condominium,1,Freehold,2009,Private,328007,12,32,Central Region,Kallang
CITY SUITES,"1,100,000",925.7,"1,188",23-Sep-21,235 BALESTIER ROAD #16-03,Resale,Strata,86,"12,791",-,Apartment,1,Freehold,2017,Private,329699,12,32,Central Region,Novena
CITY SUITES,"1,188,000",990.29,"1,200",23-Sep-21,235 BALESTIER ROAD #16-04,Resale,Strata,92,"12,913",-,Apartment,1,Freehold,2017,Private,329699,12,32,Central Region,Novena
THE INTERLACE,"1,400,000","1,001.05","1,399",23-Sep-21,194 DEPOT ROAD #11-26,Resale,Strata,93,"15,054",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109691,4,10,Central Region,Bukit Merah
LEONIE PARC VIEW,"4,980,000","2,249.68","2,214",23-Sep-21,22 LEONIE HILL ROAD #22-02,Resale,Strata,209,"23,828",-,Apartment,1,Freehold,2009,Private,239195,9,23,Central Region,River Valley
THE SHORE RESIDENCES,"1,650,000",893.41,"1,847",23-Sep-21,87 AMBER ROAD #16-17,Resale,Strata,83,"19,880",-,Condominium,1,103 yrs from 18/08/2009,2014,Private,439897,15,43,Central Region,Marine Parade
D'LEEDON,"1,830,000","1,033.34","1,771",23-Sep-21,13 LEEDON HEIGHTS #17-49,Resale,Strata,96,"19,063",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,266224,10,26,Central Region,Bukit Timah
THE CASCADIA,"1,838,888",990.29,"1,857",23-Sep-21,921 BUKIT TIMAH ROAD #07-04,Resale,Strata,92,"19,988",-,Condominium,1,Freehold,2010,Private,589624,21,58,Central Region,Bukit Timah
CUSCADEN RESERVE,"3,565,000",936.47,"3,807",23-Sep-21,8 CUSCADEN ROAD #25-02,New Sale,Strata,87,"40,977",-,Condominium,1,99 yrs from 14/08/2018,Uncompleted,N.A,249732,10,24,Central Region,Orchard
CUSCADEN RESERVE,"3,583,000",936.47,"3,826",23-Sep-21,8 CUSCADEN ROAD #26-02,New Sale,Strata,87,"41,184",-,Condominium,1,99 yrs from 14/08/2018,Uncompleted,N.A,249732,10,24,Central Region,Orchard
NYON,"2,166,000",914.94,"2,367",24-Sep-21,12 AMBER ROAD #17-06,New Sale,Strata,85,"25,482",-,Apartment,1,Freehold,Uncompleted,N.A,439858,15,43,Central Region,Marine Parade
MIDTOWN BAY,"2,303,392",753.48,"3,028",24-Sep-21,122 BEACH ROAD #17-10,New Sale,Strata,70,"32,597","2,281,792",Apartment,1,99 yrs from 02/01/2018,Uncompleted,N.A,189770,7,18,Central Region,Downtown Core
ONE PEARL BANK,"1,978,000",893.41,"2,214",24-Sep-21,1 PEARL BANK #17-22,New Sale,Strata,83,"23,831",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,N.A,169016,3,16,Central Region,Outram
NORMANTON PARK,"1,540,000",828.83,"1,858",24-Sep-21,47 NORMANTON PARK #12-10,New Sale,Strata,77,"20,000",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119028,5,11,Central Region,Queenstown
NORMANTON PARK,"2,402,000","1,313.21","1,829",24-Sep-21,53 NORMANTON PARK #10-41,New Sale,Strata,122,"19,689",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117282,5,11,Central Region,Queenstown
NORMANTON PARK,"1,086,000",570.49,"1,904",24-Sep-21,53 NORMANTON PARK #16-43,New Sale,Strata,53,"20,491",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117282,5,11,Central Region,Queenstown
NORMANTON PARK,"1,609,000",914.94,"1,759",24-Sep-21,59 NORMANTON PARK #06-65,New Sale,Strata,85,"18,929",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117285,5,11,Central Region,Queenstown
MEYER MANSION,"4,543,280","1,765.30","2,574",24-Sep-21,79 MEYER ROAD #10-07,New Sale,Strata,164,"27,703",-,Apartment,1,Freehold,Uncompleted,N.A,437906,15,43,Central Region,Marine Parade
FORETT AT BUKIT TIMAH,"1,549,000",742.72,"2,086",24-Sep-21,38A TOH TUCK ROAD #03-83,New Sale,Strata,69,"22,449",-,Apartment,1,Freehold,Uncompleted,N.A,596116,21,59,Central Region,Bukit Timah
LEEDON GREEN,"3,007,000","1,044.11","2,880",24-Sep-21,28 LEEDON HEIGHTS #09-15,New Sale,Strata,97,"31,000",-,Condominium,1,Freehold,Uncompleted,N.A,266222,10,26,Central Region,Bukit Timah
LEEDON GREEN,"2,308,000",818.06,"2,821",24-Sep-21,30 LEEDON HEIGHTS #06-23,New Sale,Strata,76,"30,368",-,Condominium,1,Freehold,Uncompleted,N.A,266223,10,26,Central Region,Bukit Timah
ONE BERNAM,"1,654,000",731.95,"2,260",24-Sep-21,1 BERNAM STREET #05-01,New Sale,Strata,68,"24,324",-,Apartment,1,99 yrs from 10/12/2019,Uncompleted,N.A,78852,2,7,Central Region,Downtown Core
ONE BERNAM,"1,981,000",828.83,"2,390",24-Sep-21,1 BERNAM STREET #05-10,New Sale,Strata,77,"25,727",-,Apartment,1,99 yrs from 10/12/2019,Uncompleted,N.A,78852,2,7,Central Region,Downtown Core
ONE-NORTH RESIDENCES,"2,100,000","1,323.97","1,586",24-Sep-21,7 ONE-NORTH GATEWAY #10-23,Resale,Strata,123,"17,073",-,Apartment,1,99 yrs from 15/09/2005,2009,Private,138642,5,13,Central Region,Queenstown
THE FOLIAGE,"1,290,000",936.47,"1,378",24-Sep-21,372 PASIR PANJANG ROAD #03-13,Resale,Strata,87,"14,828",-,Condominium,1,Freehold,2008,HDB,118709,5,11,Central Region,Queenstown
SCOTTS SQUARE,"2,267,700",624.31,"3,632",24-Sep-21,8 SCOTTS ROAD #34-10,Resale,Strata,58,"39,098",-,Apartment,1,Freehold,2011,Private,228238,9,22,Central Region,Orchard
QUEENSWAY TOWER,"1,838,000","1,539.25","1,194",24-Sep-21,1 QUEENSWAY #06-61,Resale,Strata,143,"12,853",-,Apartment,1,Freehold,1976,Private,149053,3,14,Central Region,Queenstown
THE OCTET,"570,000",419.8,"1,358",24-Sep-21,23 LORONG 24 GEYLANG #04-02,Resale,Strata,39,"14,615",-,Apartment,1,Freehold,2016,HDB,398628,14,39,Central Region,Geylang
MARINA ONE RESIDENCES,"1,634,400",667.37,"2,449",24-Sep-21,23 MARINA WAY #20-21,Resale,Strata,62,"26,361",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,18979,1,1,Central Region,Downtown Core
ONE AMBER,"2,970,000","1,657.66","1,792",24-Sep-21,3 AMBER GARDENS #16-09,Resale,Strata,154,"19,286",-,Condominium,1,Freehold,2010,Private,439972,15,43,Central Region,Marine Parade
COMMONWEALTH TOWERS,"908,000",441.32,"2,057",24-Sep-21,230 COMMONWEALTH AVENUE #39-05,Resale,Strata,41,"22,146",-,Condominium,1,99 yrs from 07/05/2013,2017,Private,149739,3,14,Central Region,Queenstown
WATERBANK AT DAKOTA,"1,100,000",624.31,"1,762",24-Sep-21,72 DAKOTA CRESCENT #12-08,Resale,Strata,58,"18,966",-,Condominium,1,99 yrs from 07/12/2009,2013,HDB,399942,14,39,Central Region,Geylang
CARIBBEAN AT KEPPEL BAY,"1,785,000","1,270.15","1,405",24-Sep-21,20 KEPPEL BAY DRIVE #01-26,Resale,Strata,118,"15,127",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,98645,4,9,Central Region,Bukit Merah
CARIBBEAN AT KEPPEL BAY,"3,800,000","2,098.98","1,810",24-Sep-21,26 KEPPEL BAY DRIVE #04-38,Resale,Strata,195,"19,487",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,98648,4,9,Central Region,Bukit Merah
LINCOLN SUITES,"7,768,636","5,597.28","1,388",24-Sep-21,1 KHIANG GUAN AVENUE #29-01,Resale,Strata,520,"14,940",-,Condominium,1,Freehold,2014,Private,308380,11,30,Central Region,Novena
HIGHLINE RESIDENCES,"2,220,000","1,205.57","1,841",24-Sep-21,13 KIM TIAN ROAD #01-25,Resale,Strata,112,"19,821",-,Condominium,1,99 yrs from 22/07/2013,2018,Private,168595,3,16,Central Region,Bukit Merah
FLAME TREE PARK,"2,830,000","1,829.88","1,547",24-Sep-21,1 SIN MING AVENUE #24-06,Resale,Strata,170,"16,647",-,Condominium,1,Freehold,1989,Private,575728,20,57,Central Region,Bishan
QUEENS,"1,300,000",914.94,"1,421",24-Sep-21,10 STIRLING ROAD #38-05,Resale,Strata,85,"15,294",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148954,3,14,Central Region,Queenstown
THE VENUE RESIDENCES,"1,860,000","1,237.86","1,503",24-Sep-21,6 TAI THONG CRESCENT #15-02,Resale,Strata,115,"16,174",-,Apartment,1,99 yrs from 05/12/2012,2017,HDB,347840,13,34,Central Region,Toa Payoh
HOLLAND RESIDENCES,"1,980,000",968.76,"2,044",24-Sep-21,5 TAMAN WARNA #01-11,Resale,Strata,90,"22,000",-,Condominium,1,Freehold,2012,Private,276342,10,27,Central Region,Bukit Timah
THE LINE @ TANJONG RHU,"2,150,000","1,054.87","2,038",24-Sep-21,6 TANJONG RHU ROAD #07-02,Resale,Strata,98,"21,939",-,Condominium,1,Freehold,2016,Private,436883,15,43,Central Region,Kallang
SHAMROCK PARK,"13,800,000","7,176.36","1,923",24-Sep-21,48 NAMLY CRESCENT,Resale,Land,666.7,"20,699",-,Detached House,1,Freehold,1972,Private,267563,10,26,Central Region,Bukit Timah
SEA AVENUE RESIDENCES,"1,535,000",979.52,"1,567",24-Sep-21,11 SEA AVENUE #02-01,Resale,Strata,91,"16,868",-,Apartment,1,Freehold,2006,HDB,424228,15,42,Central Region,Marine Parade
THE GARDENS AT BISHAN,"1,560,000","1,227.10","1,271",24-Sep-21,7 SIN MING WALK #05-13,Resale,Strata,114,"13,684",-,Condominium,1,99 yrs from 22/03/1997,2004,HDB,575577,20,57,Central Region,Bishan
KATONG REGENCY,"1,045,000",559.73,"1,867",24-Sep-21,17 TANJONG KATONG ROAD #08-26,Resale,Strata,52,"20,096",-,Apartment,1,Freehold,2015,Private,437159,15,43,Central Region,Geylang
SKYLINE RESIDENCES,"3,038,000","1,614.60","1,882",24-Sep-21,608 TELOK BLANGAH ROAD #06-03,Resale,Strata,150,"20,253",-,Condominium,1,Freehold,2015,Private,109030,4,10,Central Region,Bukit Merah
THE ARCADIA,"3,980,000","3,821.22","1,042",24-Sep-21,235 ARCADIA ROAD #02-07,Resale,Strata,355,"11,211",-,Condominium,1,99 yrs from 17/08/1979,1983,Private,289843,11,28,Central Region,Bukit Timah
ARDMORE THREE,"6,500,000","1,776.06","3,660",24-Sep-21,3 ARDMORE PARK #09-02,Resale,Strata,165,"39,394",-,Condominium,1,Freehold,2014,Private,259950,10,25,Central Region,Newton
PRESTIGE HEIGHTS,"1,270,000",861.12,"1,475",24-Sep-21,348 BALESTIER ROAD #16-03,Resale,Strata,80,"15,875",-,Apartment,1,Freehold,2011,HDB,329778,12,32,Central Region,Novena
VA RESIDENCES,"1,880,000","1,689.95","1,112",24-Sep-21,9 BOON TECK ROAD #15-02,Resale,Strata,157,"11,975",-,Apartment,1,Freehold,2016,Private,329583,12,32,Central Region,Novena
THREE BUCKLEY,"3,550,000","2,368.08","1,499",24-Sep-21,3 BUCKLEY ROAD #05-03,Resale,Strata,220,"16,136",-,Apartment,1,Freehold,2009,Private,309752,11,30,Central Region,Novena
FLORIDIAN,"3,580,000","1,657.66","2,160",24-Sep-21,969 BUKIT TIMAH ROAD #04-16,Resale,Strata,154,"23,247",-,Condominium,1,Freehold,2012,Private,589664,21,58,Central Region,Bukit Timah
COMMONWEALTH TOWERS,"1,408,000",753.48,"1,869",24-Sep-21,230 COMMONWEALTH AVENUE #12-09,Resale,Strata,70,"20,114",-,Condominium,1,99 yrs from 07/05/2013,2017,HDB,149739,3,14,Central Region,Queenstown
THE INTERLACE,"3,283,000","3,433.72",956,24-Sep-21,202 DEPOT ROAD #02-44,Resale,Strata,319,"10,292",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109695,4,10,Central Region,Bukit Merah
ORCHID APARTMENTS,"2,300,000","1,356.26","1,696",24-Sep-21,52A ENG NEO AVENUE,Resale,Strata,126,"18,254",-,Apartment,1,Freehold,1977,Private,289538,11,28,Central Region,Bukit Timah
TRE RESIDENCES,"1,400,000",861.12,"1,626",24-Sep-21,7 GEYLANG EAST AVENUE 1 #16-03,Resale,Strata,80,"17,500",-,Condominium,1,99 yrs from 23/04/2014,2018,HDB,389782,14,38,Central Region,Geylang
OASIS GARDEN,"1,938,000","1,646.89","1,177",24-Sep-21,55 JALAN BUNGA RAMPAI #01-08,Resale,Strata,153,"12,667",-,Condominium,1,Freehold,2009,Private,538422,19,53,Central Region,Toa Payoh
LINCOLN SUITES,"3,450,000","1,614.60","2,137",24-Sep-21,1 KHIANG GUAN AVENUE #22-02,Resale,Strata,150,"23,000",-,Condominium,1,Freehold,2014,Private,308380,11,30,Central Region,Novena
THE TRILLIUM,"6,150,000","2,389.61","2,574",24-Sep-21,112 KIM SENG ROAD #22-01,Resale,Strata,222,"27,703",-,Condominium,1,Freehold,2010,Private,239432,9,23,Central Region,Singapore River
N.A.,"7,800,000","4,343.27","1,796",24-Sep-21,1 MOUNT SINAI VIEW,Resale,Land,403.5,"19,331",-,Terrace House,1,999 yrs from 22/09/1885,-,Private,276804,10,27,Central Region,Bukit Timah
PRINCIPAL GARDEN,"885,000",484.38,"1,827",24-Sep-21,95 PRINCE CHARLES CRESCENT #07-11,Resale,Strata,45,"19,667",-,Condominium,1,99 yrs from 21/07/2014,2018,HDB,159027,3,15,Central Region,Bukit Merah
PRESTIGE HEIGHTS,"572,000",344.45,"1,661",24-Sep-21,348 BALESTIER ROAD #16-08,Resale,Strata,32,"17,875",-,Apartment,1,Freehold,2011,HDB,329778,12,32,Central Region,Novena
CRAIG PLACE,"1,350,000",742.72,"1,818",24-Sep-21,20 CRAIG ROAD #09-08,Resale,Strata,69,"19,565",-,Apartment,1,99 yrs from 22/05/1997,2000,Private,89692,2,8,Central Region,Outram
N.A.,"2,900,000","1,977.35","1,467",24-Sep-21,57 ENG KONG PLACE,Resale,Land,183.7,"15,787",-,Terrace House,1,Freehold,-,Private,599129,21,59,Central Region,Bukit Timah
ONE ST MICHAEL'S,"1,740,000","1,248.62","1,394",24-Sep-21,1 ST. MICHAEL'S ROAD #06-01,Resale,Strata,116,"15,000",-,Condominium,1,Freehold,2009,Private,328006,12,32,Central Region,Kallang
HILLCREST ARCADIA,"1,538,000","1,420.85","1,082",24-Sep-21,257 ARCADIA ROAD #04-03,Resale,Strata,132,"11,652",-,Condominium,1,99 yrs from 01/12/1975,1980,Private,289851,11,28,Central Region,Bukit Timah
CITYLIGHTS,"2,000,000","1,356.26","1,475",24-Sep-21,80 JELLICOE ROAD #14-04,Resale,Strata,126,"15,873",-,Condominium,1,99 yrs from 05/01/2004,2007,HDB,208766,8,20,Central Region,Kallang
HIGHLINE RESIDENCES,"1,480,000",699.66,"2,115",24-Sep-21,7 KIM TIAN ROAD #17-12,Resale,Strata,65,"22,769",-,Condominium,1,99 yrs from 22/07/2013,2018,HDB,168592,3,16,Central Region,Bukit Merah
D'LEEDON,"1,488,000",785.77,"1,894",24-Sep-21,11 LEEDON HEIGHTS #33-35,Resale,Strata,73,"20,384",-,Condominium,1,99 yrs from 08/04/2010,2014,HDB,267955,10,26,Central Region,Bukit Timah
ONE ST MICHAEL'S,"1,480,000","1,108.69","1,335",24-Sep-21,1 ST. MICHAEL'S ROAD #04-03,Resale,Strata,103,"14,369",-,Condominium,1,Freehold,2009,Private,328006,12,32,Central Region,Kallang
LA SUISSE,"5,180,000","4,090.32","1,266",24-Sep-21,62 SWISS VIEW #07-01,Resale,Strata,380,"13,632",-,Condominium,1,999 yrs from 10/08/1878,1993,Private,288063,11,28,Central Region,Bukit Timah
BOULEVARD 88,"6,759,900","1,776.06","3,806",25-Sep-21,86 ORCHARD BOULEVARD #14-02,New Sale,Strata,165,"40,969",-,Apartment,1,Freehold,Uncompleted,N.A,248655,10,24,Central Region,Orchard
THE WOODLEIGH RESIDENCES,"1,711,000",742.72,"2,304",25-Sep-21,21 BIDADARI PARK DRIVE #11-25,New Sale,Strata,69,"24,797",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367795,13,36,Central Region,Toa Payoh
AMBER PARK,"4,091,800","1,582.31","2,586",25-Sep-21,18 AMBER GARDENS #15-12,New Sale,Strata,147,"27,835",-,Condominium,1,Freehold,Uncompleted,N.A,439980,15,43,Central Region,Marine Parade
AMBER PARK,"2,247,620",947.23,"2,373",25-Sep-21,18 AMBER GARDENS #09-14,New Sale,Strata,88,"25,541",-,Condominium,1,Freehold,Uncompleted,N.A,439980,15,43,Central Region,Marine Parade
FOURTH AVENUE RESIDENCES,"1,508,000",624.31,"2,415",25-Sep-21,18 FOURTH AVENUE #01-65,New Sale,Strata,58,"26,000",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,268679,10,26,Central Region,Bukit Timah
NYON,"2,460,000","1,216.33","2,022",25-Sep-21,12 AMBER ROAD #02-05,New Sale,Strata,113,"21,770",-,Apartment,1,Freehold,Uncompleted,N.A,439858,15,43,Central Region,Marine Parade
ONE MEYER,"2,443,000",925.7,"2,639",25-Sep-21,1 MEYER PLACE #14-02,New Sale,Strata,86,"28,407",-,Apartment,1,Freehold,Uncompleted,N.A,437988,15,43,Central Region,Marine Parade
NORMANTON PARK,"972,000",527.44,"1,843",25-Sep-21,49 NORMANTON PARK #10-25,New Sale,Strata,49,"19,837",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,HDB,117280,5,11,Central Region,Queenstown
NORMANTON PARK,"1,640,000",947.23,"1,731",25-Sep-21,61 NORMANTON PARK #11-78,New Sale,Strata,88,"18,636",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117286,5,11,Central Region,Queenstown
WILSHIRE RESIDENCES,"1,928,000",731.95,"2,634",25-Sep-21,30 FARRER ROAD #09-06,New Sale,Strata,68,"28,353",-,Apartment,1,Freehold,Uncompleted,N.A,268832,10,26,Central Region,Tanglin
VERDALE,"1,133,400",613.55,"1,847",25-Sep-21,2 DE SOUZA AVENUE #05-08,New Sale,Strata,57,"19,884",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599458,21,59,Central Region,Bukit Timah
FORETT AT BUKIT TIMAH,"2,333,000","1,108.69","2,104",25-Sep-21,38 TOH TUCK ROAD #04-73,New Sale,Strata,103,"22,650",-,Apartment,1,Freehold,Uncompleted,N.A,596716,21,59,Central Region,Bukit Timah
THE AVENIR,"5,869,000","2,055.92","2,855",25-Sep-21,10 RIVER VALLEY CLOSE #05-09,New Sale,Strata,191,"30,728",-,Condominium,1,Freehold,Uncompleted,N.A,238438,9,23,Central Region,River Valley
THE AVENIR,"6,553,000","2,055.92","3,187",25-Sep-21,10 RIVER VALLEY CLOSE #16-09,New Sale,Strata,191,"34,309",-,Condominium,1,Freehold,Uncompleted,N.A,238438,9,23,Central Region,River Valley
LEEDON GREEN,"3,000,000","1,044.11","2,873",25-Sep-21,26 LEEDON HEIGHTS #12-03,New Sale,Strata,97,"30,928",-,Condominium,1,Freehold,Uncompleted,Private,266221,10,26,Central Region,Bukit Timah
LEEDON GREEN,"1,728,000",613.55,"2,816",25-Sep-21,28 LEEDON HEIGHTS #08-09,New Sale,Strata,57,"30,316",-,Condominium,1,Freehold,Uncompleted,N.A,266222,10,26,Central Region,Bukit Timah
LEEDON GREEN,"3,191,000","1,162.51","2,745",25-Sep-21,28 LEEDON HEIGHTS #12-15,New Sale,Strata,108,"29,546",-,Condominium,1,Freehold,Uncompleted,N.A,266222,10,26,Central Region,Bukit Timah
KOPAR AT NEWTON,"2,339,000",958,"2,442",25-Sep-21,6 MAKEWAY AVENUE #17-06,New Sale,Strata,89,"26,281",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,N.A,228606,9,22,Central Region,Novena
THE REEF AT KING'S DOCK,"3,142,200","1,248.62","2,517",25-Sep-21,6 HARBOURFRONT AVENUE #03-07,New Sale,Strata,116,"27,088",-,Condominium,1,99 yrs from 12/01/2021,Uncompleted,N.A,97993,4,9,Central Region,Bukit Merah
IRWELL HILL RESIDENCES,"1,615,000",613.55,"2,632",25-Sep-21,6 IRWELL HILL #14-14,New Sale,Strata,57,"28,333",-,Apartment,1,99 yrs from 13/04/2020,Uncompleted,N.A,239590,9,23,Central Region,River Valley
THE ANTARES,"1,612,000",882.65,"1,826",25-Sep-21,25 MATTAR ROAD #06-26,New Sale,Strata,82,"19,659",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,387731,14,38,Central Region,Geylang
ROYALGREEN,"1,716,000",667.37,"2,571",25-Sep-21,2 ANAMALAI AVENUE #03-08,New Sale,Strata,62,"27,677",-,Condominium,1,Freehold,Uncompleted,N.A,279988,10,27,Central Region,Bukit Timah
KENT RIDGE HILL RESIDENCES,"2,962,500","2,066.69","1,433",26-Sep-21,58B SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"15,430",-,Terrace House,1,99 yrs from 10/11/2018,Uncompleted,N.A,117302,5,11,Central Region,Queenstown
FOURTH AVENUE RESIDENCES,"3,688,000","1,485.43","2,483",26-Sep-21,2 FOURTH AVENUE #02-05,New Sale,Strata,138,"26,725",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,268660,10,26,Central Region,Bukit Timah
FOURTH AVENUE RESIDENCES,"1,778,000",710.42,"2,503",26-Sep-21,8 FOURTH AVENUE #04-25,New Sale,Strata,66,"26,939",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,268674,10,26,Central Region,Bukit Timah
NYON,"2,860,000","1,216.33","2,351",26-Sep-21,12 AMBER ROAD #16-02,New Sale,Strata,113,"25,310",-,Apartment,1,Freehold,Uncompleted,N.A,439858,15,43,Central Region,Marine Parade
NORMANTON PARK,"3,125,000","2,109.74","1,481",26-Sep-21,37 NORMANTON PARK,New Sale,Strata,196,"15,944",-,Terrace House,1,99 yrs from 22/07/2019,Uncompleted,N.A,119023,5,11,Central Region,Queenstown
NORMANTON PARK,"1,548,000",828.83,"1,868",26-Sep-21,47 NORMANTON PARK #15-10,New Sale,Strata,77,"20,104",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,119028,5,11,Central Region,Queenstown
NORMANTON PARK,"1,212,000",667.37,"1,816",26-Sep-21,49 NORMANTON PARK #04-21,New Sale,Strata,62,"19,548",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117280,5,11,Central Region,Queenstown
NORMANTON PARK,"992,000",527.44,"1,881",26-Sep-21,51 NORMANTON PARK #08-35,New Sale,Strata,49,"20,245",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117281,5,11,Central Region,Queenstown
NORMANTON PARK,"1,117,000",581.26,"1,922",26-Sep-21,53 NORMANTON PARK #21-44,New Sale,Strata,54,"20,685",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117282,5,11,Central Region,Queenstown
NORMANTON PARK,"1,064,000",559.73,"1,901",26-Sep-21,55 NORMANTON PARK #14-45,New Sale,Strata,52,"20,462",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117283,5,11,Central Region,Queenstown
LEEDON GREEN,"1,731,000",613.55,"2,821",26-Sep-21,36 LEEDON HEIGHTS #08-43,New Sale,Strata,57,"30,368",-,Condominium,1,Freehold,Uncompleted,N.A,266077,10,26,Central Region,Bukit Timah
